gRNA_id,gene,CBE_T0_REP1,CBE_T0_REP2,CBE_T0_REP3,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,CBE_SY-5609_10nM_REP1,CBE_SY-5609_10nM_REP2,CBE_SY-5609_10nM_REP3,CBE_SY-5609_100nM_REP1,CBE_SY-5609_100nM_REP2,CBE_SY-5609_100nM_REP3,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,ABE_SY-5609_10nM_REP1,ABE_SY-5609_10nM_REP2,ABE_SY-5609_10nM_REP3,ABE_SY-5609_100nM_REP1,ABE_SY-5609_100nM_REP2,ABE_SY-5609_100nM_REP3
gRNA_CDK19_targ_6554,CDK19,16849.0,17287.0,21662.0,17679.0,18814.0,15704.0,7444.0,2756.0,478.0,426.0,2026.0,3688.0,11607.0,9908.0,19165.0,16925.0,8475.0,9249.0,905.0,9253.0,6396.0,7390.0,16602.0,21973.0
gRNA_CDK19_targ_6555,CDK19,17223.0,16382.0,27464.0,28696.0,15790.0,19891.0,2644.0,448.0,14715.0,501.0,1657.0,3913.0,16918.0,14779.0,12123.0,24751.0,15155.0,9712.0,1421.0,13351.0,16983.0,11048.0,20359.0,10028.0
gRNA_CDK19_targ_6556,CDK19,14954.0,14012.0,30954.0,25443.0,12985.0,26354.0,4716.0,2030.0,831.0,506.0,2060.0,5474.0,24966.0,26628.0,41307.0,33967.0,23478.0,12172.0,2660.0,26095.0,21280.0,21261.0,27345.0,22584.0
gRNA_CDK19_targ_6557,CDK19,7758.0,9134.0,11492.0,14060.0,5803.0,11404.0,227.0,11301.0,53.0,397.0,637.0,3985.0,11529.0,7302.0,15160.0,12535.0,3995.0,6477.0,749.0,4909.0,6872.0,15022.0,5921.0,2674.0
gRNA_CDK19_targ_6558,CDK19,2505.0,10093.0,24603.0,14947.0,14151.0,8332.0,357.0,2487.0,564.0,208.0,819.0,2313.0,13194.0,3971.0,13318.0,8546.0,3288.0,4974.0,565.0,4858.0,3033.0,3863.0,11528.0,10578.0
gRNA_CDK19_targ_6559,CDK19,9614.0,22552.0,29782.0,17871.0,15776.0,10087.0,2458.0,1057.0,1493.0,680.0,2877.0,2689.0,20212.0,12176.0,14717.0,15529.0,7601.0,7627.0,295.0,17141.0,11124.0,9726.0,19855.0,22548.0
gRNA_CDK19_targ_6560,CDK19,6957.0,13724.0,27140.0,11157.0,6260.0,16509.0,4752.0,645.0,1381.0,7885.0,473.0,14054.0,15501.0,20883.0,30751.0,19970.0,14494.0,10833.0,821.0,18076.0,14611.0,14719.0,10162.0,14051.0
gRNA_CDK19_targ_6561,CDK19,9805.0,13723.0,20468.0,20377.0,7789.0,13359.0,2012.0,2281.0,1966.0,950.0,3291.0,6177.0,11147.0,12416.0,12528.0,11505.0,9914.0,7017.0,482.0,9288.0,7583.0,10397.0,6253.0,21309.0
gRNA_CDK19_targ_6562,CDK19,5289.0,10327.0,2134.0,8929.0,3432.0,11017.0,1296.0,809.0,6093.0,34.0,1834.0,1291.0,9184.0,8121.0,2743.0,11710.0,6810.0,4137.0,475.0,6155.0,1671.0,3810.0,8669.0,1670.0
gRNA_CDK19_targ_6563,CDK19,5814.0,2638.0,18435.0,4933.0,3968.0,2333.0,1912.0,1104.0,482.0,50.0,1004.0,2607.0,1547.0,828.0,8960.0,2568.0,2273.0,1468.0,232.0,1109.0,279.0,177.0,1457.0,5112.0
gRNA_CDK19_targ_6564,CDK19,5071.0,4554.0,23893.0,16261.0,10817.0,16550.0,715.0,89.0,390.0,406.0,2723.0,792.0,6614.0,8665.0,13094.0,16262.0,15359.0,5566.0,889.0,6517.0,4786.0,8441.0,7140.0,11289.0
gRNA_CDK19_targ_6565,CDK19,8416.0,11257.0,13651.0,16278.0,7469.0,14112.0,1785.0,592.0,1453.0,203.0,2058.0,1994.0,8838.0,7348.0,8843.0,14179.0,4249.0,5335.0,725.0,3708.0,5686.0,8139.0,5135.0,3396.0
gRNA_CDK19_targ_6566,CDK19,3990.0,3136.0,11471.0,6542.0,5636.0,7717.0,361.0,1253.0,120.0,218.0,145.0,13868.0,7996.0,5101.0,6340.0,10297.0,4632.0,3629.0,552.0,7398.0,7042.0,3122.0,10773.0,2493.0
gRNA_CDK19_targ_6567,CDK19,5794.0,6779.0,6693.0,8062.0,11828.0,9388.0,2139.0,218.0,1395.0,39.0,865.0,2650.0,9518.0,5635.0,11854.0,12079.0,10417.0,4646.0,695.0,5202.0,5694.0,4132.0,10200.0,6466.0
gRNA_CDK19_targ_6568,CDK19,3592.0,4728.0,9091.0,3789.0,7248.0,6089.0,5685.0,133.0,18.0,25.0,67.0,519.0,3044.0,4354.0,2935.0,3780.0,4862.0,3039.0,442.0,2617.0,1538.0,1391.0,3474.0,14052.0
gRNA_CDK19_targ_6569,CDK19,9972.0,8732.0,14003.0,15138.0,16994.0,7724.0,4169.0,933.0,325.0,601.0,321.0,3355.0,2403.0,3215.0,5446.0,10226.0,4967.0,2697.0,477.0,1733.0,3325.0,1980.0,2312.0,2839.0
gRNA_CDK19_targ_6570,CDK19,2316.0,1077.0,12216.0,6558.0,8865.0,7985.0,241.0,241.0,13.0,223.0,1237.0,1674.0,6755.0,6212.0,6547.0,8411.0,4484.0,3142.0,239.0,3481.0,4317.0,3071.0,5776.0,1351.0
gRNA_CDK19_targ_6571,CDK19,7866.0,8885.0,18466.0,15135.0,7523.0,13670.0,2353.0,347.0,854.0,928.0,2180.0,2362.0,8236.0,7363.0,5392.0,16714.0,8879.0,5505.0,772.0,6283.0,10614.0,7410.0,8032.0,5646.0
gRNA_CDK19_targ_6572,CDK19,5849.0,5053.0,5473.0,11962.0,9288.0,10587.0,2677.0,227.0,78.0,117.0,2595.0,1696.0,3932.0,2269.0,4109.0,6579.0,3407.0,2079.0,252.0,738.0,1836.0,3281.0,2315.0,2574.0
gRNA_CDK19_targ_6573,CDK19,441.0,249.0,334.0,2134.0,2956.0,1711.0,27.0,3.0,41.0,3.0,9.0,122.0,167.0,410.0,198.0,1124.0,48.0,11.0,4.0,18.0,349.0,232.0,117.0,616.0
gRNA_CDK19_targ_6574,CDK19,4979.0,651.0,2554.0,1410.0,7948.0,7737.0,1385.0,27.0,17.0,34.0,161.0,505.0,5561.0,3411.0,1285.0,5033.0,4511.0,3052.0,431.0,2749.0,1885.0,5098.0,993.0,774.0
gRNA_CDK19_targ_6575,CDK19,7319.0,4124.0,5222.0,7766.0,5772.0,10909.0,5373.0,308.0,102.0,242.0,304.0,1905.0,6583.0,3681.0,9154.0,11825.0,6750.0,4724.0,231.0,3185.0,9247.0,3967.0,10193.0,1269.0
gRNA_CDK19_targ_6576,CDK19,5413.0,2708.0,2829.0,11067.0,4067.0,7802.0,1482.0,285.0,530.0,1054.0,117.0,388.0,4136.0,3675.0,2865.0,6087.0,1693.0,2240.0,109.0,642.0,2052.0,2156.0,2763.0,1481.0
gRNA_CDK19_targ_6577,CDK19,1242.0,3864.0,7445.0,3322.0,4877.0,9014.0,161.0,51.0,455.0,310.0,135.0,989.0,3373.0,3143.0,2536.0,6910.0,2108.0,2412.0,111.0,1321.0,2980.0,2052.0,3138.0,2073.0
gRNA_CDK19_targ_6578,CDK19,1459.0,3182.0,5686.0,4771.0,4807.0,4343.0,62.0,20.0,8.0,107.0,375.0,2007.0,4936.0,2409.0,10044.0,2463.0,1745.0,1713.0,198.0,1982.0,3828.0,2231.0,2110.0,296.0
gRNA_CDK19_targ_6579,CDK19,3707.0,3921.0,4836.0,10868.0,4040.0,3564.0,434.0,35.0,228.0,343.0,369.0,512.0,1187.0,944.0,2863.0,4622.0,2059.0,1734.0,88.0,176.0,1807.0,1633.0,1520.0,1648.0
gRNA_CDK19_targ_6580,CDK19,3223.0,2275.0,10266.0,3687.0,10366.0,11816.0,1558.0,108.0,102.0,266.0,533.0,205.0,4790.0,3879.0,6978.0,8554.0,3796.0,2722.0,390.0,2080.0,4975.0,5804.0,7279.0,6664.0
gRNA_CDK19_targ_6581,CDK19,4347.0,12059.0,26018.0,18509.0,16101.0,16711.0,47648.0,267.0,956.0,440.0,2153.0,2072.0,22066.0,18946.0,32018.0,24120.0,14477.0,10509.0,2923.0,14804.0,20471.0,17726.0,16825.0,16037.0
gRNA_CDK19_targ_6582,CDK19,11406.0,8962.0,11835.0,19121.0,21385.0,17102.0,4320.0,897.0,3888.0,403.0,1566.0,2122.0,20352.0,11293.0,22209.0,24660.0,12643.0,12955.0,1242.0,15203.0,9545.0,24247.0,9504.0,8193.0
gRNA_CDK19_targ_6583,CDK19,18646.0,15443.0,45631.0,14935.0,7541.0,4681.0,5878.0,5414.0,2760.0,201.0,542.0,2349.0,7392.0,5151.0,19881.0,7968.0,3611.0,4403.0,2067.0,5898.0,7026.0,8408.0,14659.0,10686.0
gRNA_CDK19_targ_6584,CDK19,21184.0,22746.0,27725.0,15105.0,22457.0,20826.0,4353.0,2973.0,1189.0,620.0,1997.0,8460.0,24460.0,21267.0,36006.0,33691.0,18159.0,19493.0,2633.0,37715.0,17241.0,18941.0,31143.0,12616.0
gRNA_CDK19_targ_6585,CDK19,15270.0,11800.0,20585.0,18095.0,9870.0,14930.0,3164.0,4226.0,625.0,290.0,2275.0,2340.0,24883.0,22466.0,15781.0,27493.0,19867.0,6826.0,2441.0,37771.0,24956.0,22882.0,19850.0,13497.0
gRNA_CDK19_targ_6586,CDK19,24245.0,20995.0,41629.0,14233.0,11867.0,25276.0,9232.0,6682.0,1348.0,1000.0,3260.0,8063.0,38837.0,48803.0,33888.0,42303.0,45925.0,18558.0,10309.0,60383.0,34657.0,48195.0,63635.0,36729.0
gRNA_CDK19_targ_6587,CDK19,17516.0,6612.0,18719.0,13587.0,16501.0,9272.0,4554.0,3241.0,688.0,1318.0,64041.0,2486.0,15230.0,12349.0,32620.0,18509.0,5841.0,15900.0,4482.0,36977.0,14251.0,27610.0,52704.0,19337.0
gRNA_CDK19_targ_6588,CDK19,7094.0,10749.0,27063.0,26502.0,10473.0,7266.0,43584.0,8274.0,1669.0,319.0,434.0,5145.0,14205.0,11782.0,19749.0,9974.0,13165.0,4255.0,730.0,28989.0,10392.0,14147.0,16358.0,12548.0
gRNA_CDK19_targ_6589,CDK19,37953.0,23960.0,55819.0,35304.0,29111.0,18725.0,81248.0,513.0,4439.0,1174.0,3889.0,3971.0,37629.0,29945.0,39458.0,35270.0,17439.0,27102.0,2518.0,39397.0,26008.0,35057.0,45373.0,62444.0
gRNA_CDK19_targ_6590,CDK19,14985.0,17848.0,39608.0,35355.0,15697.0,16096.0,6500.0,6770.0,2502.0,850.0,3021.0,2522.0,43575.0,21400.0,16115.0,24930.0,11774.0,15771.0,6402.0,28309.0,11057.0,27869.0,15145.0,5432.0
gRNA_CDK19_targ_6591,CDK19,5776.0,9787.0,16275.0,7323.0,10353.0,9822.0,28739.0,642.0,454.0,215.0,743.0,1505.0,9982.0,7357.0,11354.0,14880.0,11404.0,5222.0,785.0,15746.0,18154.0,10640.0,14863.0,12031.0
gRNA_CDK19_targ_6592,CDK19,8449.0,3894.0,8464.0,14961.0,12131.0,14317.0,1916.0,20333.0,278.0,5212.0,2028.0,5898.0,15095.0,13161.0,9125.0,18953.0,8919.0,12512.0,1579.0,10988.0,4025.0,13837.0,14992.0,13073.0
gRNA_CDK19_targ_6593,CDK19,11845.0,16683.0,25588.0,19322.0,16410.0,12285.0,17087.0,1235.0,216.0,1085.0,14060.0,3066.0,10797.0,6284.0,20492.0,12092.0,7501.0,3543.0,450.0,3253.0,8179.0,10796.0,7371.0,15768.0
gRNA_CDK19_targ_6594,CDK19,11657.0,4613.0,14117.0,16577.0,11224.0,11392.0,2260.0,257.0,530.0,416.0,2590.0,1995.0,7367.0,4363.0,9159.0,13497.0,5279.0,4132.0,307.0,2680.0,3069.0,1933.0,5608.0,3996.0
gRNA_CDK19_targ_6595,CDK19,3758.0,4197.0,6222.0,5477.0,4782.0,4073.0,69.0,121.0,856.0,29.0,139.0,1051.0,3124.0,1069.0,1770.0,2291.0,2182.0,1764.0,95.0,747.0,1706.0,1959.0,470.0,215.0
gRNA_CDK19_targ_6596,CDK19,11294.0,2003.0,11159.0,9404.0,4397.0,5575.0,421.0,1138.0,603.0,853.0,98.0,1553.0,5535.0,2859.0,3074.0,5456.0,2819.0,1508.0,220.0,3383.0,4305.0,1139.0,3982.0,5437.0
gRNA_CDK19_targ_6597,CDK19,11867.0,7954.0,1782.0,8035.0,10396.0,13416.0,251.0,241.0,164.0,105.0,539.0,1187.0,10721.0,6265.0,1224.0,14208.0,8829.0,5541.0,845.0,5118.0,2256.0,8972.0,3525.0,3138.0
gRNA_CDK19_targ_6598,CDK19,22850.0,29364.0,34032.0,41150.0,22429.0,30825.0,4994.0,2425.0,600.0,972.0,1476.0,4005.0,36046.0,23160.0,22412.0,40027.0,23090.0,16898.0,3136.0,26961.0,20027.0,22982.0,20989.0,35241.0
gRNA_CDK19_targ_6599,CDK19,9689.0,8771.0,6652.0,15811.0,8062.0,12978.0,6849.0,279.0,2065.0,460.0,256.0,740.0,9582.0,7908.0,1412.0,14893.0,9116.0,3718.0,770.0,5494.0,7318.0,8788.0,4350.0,2151.0
gRNA_CDK19_targ_6600,CDK19,3105.0,5543.0,6784.0,8006.0,8799.0,10716.0,186.0,803.0,158.0,210.0,437.0,244.0,4663.0,7243.0,5512.0,7551.0,6205.0,4479.0,453.0,2803.0,4580.0,3257.0,3541.0,590.0
gRNA_CDK19_targ_6601,CDK19,22295.0,17557.0,25694.0,17460.0,22517.0,20993.0,27435.0,4796.0,73.0,322.0,806.0,1747.0,14029.0,16269.0,20958.0,20846.0,13810.0,9509.0,1194.0,6726.0,5675.0,11435.0,10377.0,15067.0
gRNA_CDK19_targ_6602,CDK19,34267.0,20047.0,54170.0,35765.0,14743.0,26317.0,14357.0,1679.0,2538.0,682.0,5893.0,4180.0,29735.0,25840.0,7897.0,34170.0,33983.0,24746.0,4423.0,33365.0,22639.0,18142.0,21166.0,28914.0
gRNA_CDK19_targ_6603,CDK19,69278.0,86052.0,91790.0,45565.0,59610.0,66363.0,14317.0,9040.0,9025.0,1440.0,5596.0,24273.0,114382.0,67436.0,41509.0,96563.0,71608.0,50287.0,7727.0,110501.0,90077.0,81543.0,77292.0,37086.0
gRNA_CDK19_targ_6604,CDK19,57108.0,48913.0,108324.0,53659.0,43417.0,48417.0,31057.0,42359.0,2017.0,6256.0,5328.0,10504.0,68137.0,60309.0,41021.0,77837.0,62912.0,42044.0,10602.0,60795.0,38184.0,51674.0,64962.0,83393.0
gRNA_CDK19_targ_6605,CDK19,58559.0,40489.0,67469.0,75306.0,39491.0,35498.0,17874.0,9444.0,3482.0,1304.0,4697.0,11459.0,50863.0,33873.0,48221.0,55602.0,27302.0,29278.0,6013.0,50080.0,40615.0,35960.0,49279.0,29775.0
gRNA_CDK19_targ_6606,CDK19,4734.0,13107.0,16049.0,14093.0,11231.0,6520.0,986.0,1474.0,693.0,590.0,394.0,269.0,11112.0,3754.0,8547.0,11769.0,8354.0,2689.0,1822.0,9097.0,6937.0,5471.0,2818.0,11631.0
gRNA_CDK19_targ_6607,CDK19,10481.0,15087.0,17640.0,12480.0,12852.0,15302.0,1845.0,1040.0,11291.0,442.0,3192.0,6019.0,17795.0,15310.0,13847.0,25969.0,13441.0,8894.0,668.0,12648.0,14970.0,14199.0,17680.0,7645.0
gRNA_CDK19_targ_6608,CDK19,27854.0,28392.0,40898.0,34670.0,20632.0,24232.0,6756.0,20776.0,29821.0,1477.0,3400.0,9206.0,40037.0,30299.0,52672.0,48348.0,31814.0,19447.0,4188.0,41564.0,43754.0,34173.0,40279.0,31284.0
gRNA_CDK19_targ_6609,CDK19,6099.0,9891.0,10746.0,14645.0,8588.0,8542.0,1212.0,1028.0,1480.0,368.0,679.0,2811.0,6121.0,3038.0,5617.0,10642.0,8351.0,3330.0,363.0,2285.0,1219.0,4302.0,3530.0,5005.0
gRNA_CDK19_targ_6610,CDK19,8607.0,7253.0,16266.0,23117.0,9833.0,14823.0,551.0,758.0,439.0,381.0,3960.0,2863.0,15830.0,11710.0,14896.0,21188.0,9728.0,8448.0,1275.0,15117.0,11319.0,12916.0,20953.0,4250.0
gRNA_CDK19_targ_6611,CDK19,9197.0,11228.0,8273.0,15605.0,9129.0,14425.0,3013.0,1515.0,48.0,215.0,1539.0,1004.0,10274.0,10907.0,8693.0,23635.0,8979.0,10600.0,1046.0,6556.0,4592.0,10694.0,8502.0,7744.0
gRNA_CDK19_targ_6612,CDK19,6387.0,9826.0,16677.0,9176.0,5683.0,10957.0,457.0,2839.0,297.0,186.0,2075.0,604.0,10727.0,9114.0,15699.0,22278.0,14054.0,8698.0,653.0,7748.0,4402.0,11820.0,13199.0,4684.0
gRNA_CDK19_targ_6613,CDK19,9691.0,8424.0,29521.0,23481.0,10893.0,16213.0,2918.0,262.0,133.0,10005.0,470.0,584.0,19364.0,15335.0,9552.0,24446.0,13417.0,9418.0,1884.0,20747.0,19882.0,12961.0,16185.0,14119.0
gRNA_CDK19_targ_6614,CDK19,7656.0,3877.0,8408.0,24026.0,6375.0,6111.0,547.0,85.0,398.0,2457.0,685.0,1509.0,6068.0,2466.0,10165.0,5471.0,10296.0,1716.0,345.0,4616.0,5422.0,1979.0,3275.0,7443.0
gRNA_CDK19_targ_6615,CDK19,11282.0,15872.0,29090.0,26110.0,13084.0,18690.0,5750.0,22977.0,468.0,666.0,1531.0,18167.0,15604.0,11220.0,20460.0,23664.0,9990.0,5119.0,1260.0,7457.0,11557.0,14585.0,10968.0,14630.0
gRNA_CDK19_targ_6616,CDK19,12763.0,14640.0,19323.0,21931.0,9853.0,12410.0,2204.0,1448.0,428.0,100.0,399.0,4898.0,16545.0,6206.0,13043.0,14837.0,15726.0,10392.0,1123.0,5195.0,6387.0,16690.0,8719.0,9276.0
gRNA_CDK19_targ_6617,CDK19,4414.0,9492.0,5991.0,6435.0,8735.0,12063.0,3046.0,472.0,162.0,107.0,912.0,3299.0,4753.0,4643.0,5504.0,10412.0,8613.0,3226.0,656.0,2659.0,4197.0,2218.0,4680.0,4593.0
gRNA_CDK19_targ_6618,CDK19,2131.0,7317.0,4643.0,8384.0,9494.0,4450.0,517.0,675.0,13.0,19.0,2083.0,2498.0,1813.0,2001.0,3553.0,4822.0,7583.0,2923.0,300.0,754.0,1514.0,660.0,3797.0,4636.0
gRNA_CDK19_targ_6619,CDK19,10576.0,11716.0,10307.0,16743.0,10904.0,11883.0,1478.0,1470.0,1036.0,111.0,1685.0,3816.0,10333.0,9519.0,17944.0,14870.0,4514.0,7517.0,304.0,8675.0,16064.0,6614.0,6765.0,5256.0
gRNA_CDK19_targ_6620,CDK19,5055.0,6901.0,23393.0,6153.0,7727.0,5767.0,64.0,44.0,514.0,57.0,243.0,341.0,5213.0,3280.0,3341.0,7607.0,816.0,1878.0,89.0,1468.0,1384.0,1794.0,2327.0,3047.0
gRNA_CDK19_targ_6621,CDK19,429.0,6044.0,4021.0,6444.0,8921.0,5641.0,2697.0,14002.0,313.0,62.0,434.0,1094.0,3907.0,3785.0,4816.0,4861.0,3447.0,2352.0,241.0,2709.0,2881.0,3687.0,5364.0,1139.0
gRNA_CDK19_targ_6622,CDK19,718.0,1058.0,6237.0,1524.0,3282.0,2752.0,191.0,778.0,61.0,19.0,410.0,20.0,917.0,1029.0,5241.0,3044.0,378.0,314.0,146.0,993.0,687.0,1211.0,1401.0,206.0
gRNA_CDK19_targ_6623,CDK19,17168.0,25340.0,15750.0,19731.0,15852.0,12851.0,7038.0,398.0,3563.0,391.0,218.0,2556.0,14329.0,7021.0,10306.0,15952.0,1930.0,6864.0,443.0,6787.0,5071.0,6411.0,9169.0,6736.0
gRNA_CDK19_targ_6624,CDK19,12539.0,4762.0,7591.0,2970.0,8198.0,9112.0,380.0,135.0,24.0,198.0,346.0,321.0,5337.0,5773.0,9127.0,7884.0,4606.0,1594.0,209.0,3163.0,3418.0,6438.0,5573.0,6837.0
gRNA_CDK19_targ_6625,CDK19,4780.0,8291.0,2786.0,10745.0,7940.0,6237.0,2219.0,1779.0,67.0,122.0,667.0,720.0,4610.0,4293.0,5833.0,9678.0,2995.0,679.0,570.0,1888.0,3133.0,5606.0,5290.0,949.0
gRNA_CDK19_targ_6626,CDK19,7004.0,4656.0,19762.0,21338.0,8694.0,9297.0,807.0,603.0,44.0,1001.0,409.0,1448.0,6305.0,8043.0,8165.0,17971.0,10494.0,3372.0,1325.0,11364.0,9986.0,10285.0,15185.0,7773.0
gRNA_CDK19_targ_6627,CDK19,2508.0,7973.0,494.0,2478.0,4049.0,10340.0,788.0,359.0,1005.0,369.0,348.0,1582.0,13072.0,8794.0,6748.0,13295.0,17210.0,7083.0,2306.0,12786.0,15797.0,11592.0,7650.0,929.0
gRNA_CDK19_targ_6628,CDK19,6305.0,7798.0,10890.0,13530.0,11842.0,17776.0,2833.0,1465.0,1867.0,414.0,13543.0,4595.0,15324.0,21387.0,11346.0,29054.0,18692.0,9814.0,2302.0,14186.0,21814.0,21705.0,16005.0,17732.0
gRNA_CDK19_targ_6629,CDK19,9196.0,9510.0,5238.0,5402.0,9702.0,7205.0,34297.0,579.0,954.0,6005.0,789.0,1586.0,10422.0,6283.0,8046.0,13635.0,4749.0,4337.0,703.0,6286.0,4158.0,3546.0,5350.0,1162.0
gRNA_CDK19_targ_6630,CDK19,70263.0,41828.0,55980.0,64646.0,55590.0,43519.0,15632.0,5996.0,6908.0,2228.0,5362.0,75105.0,65266.0,55764.0,67181.0,67237.0,39996.0,32433.0,3683.0,46526.0,47396.0,50025.0,46180.0,54310.0
gRNA_CDK19_targ_6631,CDK19,23230.0,22604.0,23385.0,24822.0,21093.0,23115.0,6585.0,1358.0,775.0,931.0,1168.0,5391.0,37170.0,32544.0,31499.0,30985.0,28292.0,19334.0,3019.0,28684.0,26053.0,27295.0,20259.0,1449.0
gRNA_CDK19_targ_6632,CDK19,32416.0,36118.0,66242.0,54430.0,32239.0,16637.0,8256.0,6287.0,4582.0,973.0,6571.0,7686.0,40140.0,23043.0,45226.0,28574.0,13243.0,11470.0,2623.0,31933.0,23240.0,23712.0,71996.0,25996.0
gRNA_CDK19_targ_6633,CDK19,36203.0,12725.0,47324.0,32227.0,31124.0,26025.0,4281.0,3018.0,2766.0,745.0,13747.0,13108.0,34622.0,27142.0,36654.0,36506.0,25771.0,19462.0,3178.0,24081.0,16217.0,17783.0,31237.0,35677.0
gRNA_CDK19_targ_6634,CDK19,16722.0,15715.0,45187.0,39798.0,20320.0,31488.0,4423.0,5019.0,3951.0,2965.0,5709.0,17667.0,38117.0,32657.0,14360.0,44881.0,32158.0,14950.0,3653.0,23703.0,37391.0,22828.0,22338.0,21138.0
gRNA_CDK19_targ_6635,CDK19,6330.0,17003.0,40013.0,19221.0,20624.0,10514.0,5171.0,1182.0,2674.0,133.0,1111.0,7935.0,11211.0,8204.0,6658.0,14311.0,10012.0,8399.0,702.0,10583.0,2330.0,2467.0,14211.0,6551.0
gRNA_CDK19_targ_6636,CDK19,4921.0,6850.0,17770.0,17500.0,12439.0,13732.0,838.0,508.0,145.0,143.0,665.0,5433.0,6552.0,5185.0,4874.0,19262.0,5948.0,6057.0,381.0,5210.0,6097.0,4803.0,9439.0,6987.0
gRNA_CDK19_targ_6637,CDK19,7437.0,2139.0,5365.0,2160.0,4130.0,4099.0,111.0,128.0,1633.0,19.0,51.0,1755.0,1633.0,2964.0,1795.0,7304.0,343.0,1696.0,59.0,2019.0,3134.0,2615.0,306.0,1639.0
gRNA_CDK19_targ_6638,CDK19,16995.0,12968.0,9925.0,21374.0,16238.0,10899.0,2028.0,700.0,854.0,507.0,1017.0,5043.0,6898.0,9643.0,14141.0,12394.0,11101.0,4989.0,1214.0,9206.0,7693.0,8536.0,8362.0,3209.0
gRNA_CDK19_targ_6639,CDK19,25926.0,23069.0,59737.0,42386.0,24590.0,23354.0,44276.0,1099.0,1395.0,1100.0,995.0,6488.0,23419.0,24670.0,37072.0,37218.0,20090.0,16573.0,1666.0,16363.0,11082.0,18916.0,26699.0,13489.0
gRNA_CDK19_targ_6640,CDK19,30511.0,28961.0,63061.0,43804.0,20602.0,31205.0,66971.0,43116.0,1170.0,1394.0,4095.0,11350.0,40458.0,33797.0,38447.0,35595.0,24211.0,27777.0,4219.0,22355.0,19365.0,30392.0,46185.0,17252.0
gRNA_CDK19_targ_6641,CDK19,13085.0,7584.0,18083.0,17651.0,23929.0,15571.0,1588.0,5547.0,1649.0,810.0,2115.0,4199.0,18460.0,14668.0,24547.0,22268.0,15095.0,12921.0,596.0,17042.0,18572.0,23875.0,30368.0,26799.0
gRNA_CDK19_targ_6642,CDK19,14474.0,16229.0,22124.0,19220.0,16083.0,25117.0,4629.0,1452.0,2251.0,695.0,2119.0,5859.0,28972.0,20584.0,15599.0,35126.0,16614.0,13222.0,1636.0,17638.0,24251.0,23502.0,16461.0,18563.0
gRNA_CDK19_targ_6643,CDK19,9421.0,4480.0,3946.0,8750.0,7823.0,9015.0,1257.0,3078.0,326.0,271.0,1220.0,1620.0,6713.0,6463.0,11575.0,15025.0,5134.0,3028.0,708.0,4089.0,3274.0,8030.0,11327.0,8003.0
gRNA_CDK19_targ_6644,CDK19,4034.0,1631.0,2170.0,2737.0,2304.0,2004.0,4362.0,880.0,7.0,293.0,33.0,937.0,280.0,866.0,2545.0,2885.0,250.0,1487.0,126.0,568.0,314.0,512.0,2120.0,1114.0
gRNA_CDK19_targ_6645,CDK19,13594.0,10707.0,38380.0,28263.0,21250.0,16748.0,3258.0,236.0,418.0,1690.0,2097.0,4686.0,12637.0,9881.0,20031.0,21394.0,13062.0,6904.0,1011.0,7590.0,17922.0,8267.0,11065.0,15060.0
gRNA_CDK19_targ_6646,CDK19,22419.0,19403.0,19170.0,45255.0,24932.0,23297.0,2972.0,3832.0,1283.0,1062.0,1206.0,16623.0,24200.0,22910.0,32463.0,27373.0,16742.0,6335.0,2357.0,16335.0,12950.0,24728.0,18691.0,24414.0
gRNA_CDK19_targ_6647,CDK19,6977.0,6095.0,8939.0,2106.0,11683.0,12581.0,1501.0,172.0,493.0,52.0,668.0,1474.0,8065.0,4953.0,5601.0,12612.0,3815.0,3944.0,274.0,1459.0,5952.0,3911.0,5414.0,4375.0
gRNA_CDK19_targ_6648,CDK19,24732.0,14337.0,44899.0,25039.0,30846.0,27465.0,5579.0,1946.0,6087.0,1147.0,59457.0,7848.0,29626.0,26591.0,19508.0,41299.0,24860.0,19612.0,3105.0,19665.0,22406.0,31841.0,27019.0,28909.0
gRNA_CDK19_targ_6649,CDK19,9400.0,7700.0,13391.0,16884.0,11875.0,13012.0,867.0,778.0,155.0,394.0,1996.0,367.0,10548.0,10118.0,14311.0,18048.0,10086.0,9384.0,2065.0,16337.0,10697.0,11100.0,7902.0,3470.0
gRNA_CDK19_targ_6650,CDK19,8427.0,7277.0,6463.0,15522.0,8982.0,14172.0,279.0,692.0,562.0,89.0,776.0,2284.0,22410.0,16171.0,7155.0,18845.0,2727.0,11468.0,1930.0,10701.0,12090.0,17512.0,5158.0,2314.0
gRNA_CDK19_targ_6651,CDK19,12490.0,14788.0,17486.0,38421.0,38197.0,17722.0,2715.0,172.0,1610.0,718.0,11269.0,3241.0,19680.0,17994.0,17109.0,27820.0,18894.0,17459.0,2519.0,20940.0,30691.0,24330.0,13956.0,11377.0
gRNA_CDK19_targ_6652,CDK19,18755.0,10419.0,17794.0,9018.0,9212.0,12520.0,18798.0,8567.0,129.0,315.0,508.0,725.0,20925.0,13697.0,11205.0,21358.0,10442.0,9902.0,1459.0,13173.0,14254.0,15648.0,15211.0,5667.0
