gRNA_id,gene,T0_REP1,T0_REP2,T0_REP3,DMSO_REP1,DMSO_REP2,DMSO_REP3,KB_2000_REP1,KB_2000_REP2,KB_2000_REP3,KB_4000_REP1,KB_4000_REP2,KB_4000_REP3
gRNA_CDK19_targ_6736,CDK19,10992.0,14723.0,28715.0,4923.0,10983.0,7070.0,2675.0,2888.0,7208.0,2965.0,15048.0,9547.0
gRNA_CDK19_targ_6737,CDK19,14142.0,14058.0,31146.0,21214.0,23276.0,14658.0,10084.0,19554.0,8186.0,8081.0,22306.0,16945.0
gRNA_CDK19_targ_6738,CDK19,4302.0,8915.0,23279.0,12239.0,14623.0,5208.0,2219.0,6490.0,2070.0,315.0,72412.0,7794.0
gRNA_CDK19_targ_6739,CDK19,12034.0,15110.0,21989.0,11984.0,20592.0,7876.0,1411.0,3481.0,4615.0,2202.0,26632.0,929.0
gRNA_CDK19_targ_6740,CDK19,3931.0,5995.0,8745.0,7830.0,8187.0,8115.0,1394.0,1811.0,4600.0,2940.0,6002.0,7320.0
gRNA_CDK19_targ_6741,CDK19,10588.0,21382.0,43889.0,22785.0,30961.0,17566.0,9886.0,12630.0,22737.0,3751.0,40653.0,26303.0
gRNA_CDK19_targ_6742,CDK19,10947.0,2802.0,16247.0,3497.0,10577.0,6299.0,1214.0,4917.0,2405.0,2459.0,35406.0,4423.0
gRNA_CDK19_targ_6743,CDK19,8127.0,10512.0,13162.0,9417.0,9645.0,3785.0,2522.0,1725.0,8596.0,5045.0,19129.0,15206.0
gRNA_CDK19_targ_6744,CDK19,6118.0,4595.0,15540.0,7971.0,11120.0,5305.0,3821.0,4304.0,2027.0,4437.0,14647.0,1347.0
gRNA_CDK19_targ_6745,CDK19,9789.0,13759.0,17064.0,13340.0,15469.0,12210.0,2784.0,2513.0,5517.0,2400.0,14354.0,10216.0
gRNA_CDK19_targ_6746,CDK19,1253.0,3046.0,6304.0,955.0,4641.0,1751.0,865.0,33.0,2659.0,1054.0,2497.0,4741.0
gRNA_CDK19_targ_6747,CDK19,4893.0,5150.0,8339.0,2174.0,2525.0,2306.0,44.0,262.0,3840.0,156.0,12432.0,1211.0
gRNA_CDK19_targ_6748,CDK19,6144.0,9065.0,15559.0,3897.0,10988.0,2988.0,1401.0,2905.0,4306.0,2524.0,15266.0,2784.0
gRNA_CDK19_targ_6749,CDK19,2952.0,8250.0,7704.0,5944.0,9732.0,1178.0,4318.0,3397.0,5369.0,4821.0,707.0,9059.0
gRNA_CDK19_targ_6750,CDK19,8311.0,16449.0,23984.0,15374.0,18151.0,10385.0,2000.0,11124.0,4600.0,3166.0,7684.0,13429.0
gRNA_CDK19_targ_6751,CDK19,2949.0,1510.0,9792.0,2574.0,3242.0,5038.0,76.0,2976.0,250.0,32.0,3054.0,711.0
gRNA_CDK19_targ_6752,CDK19,3684.0,3531.0,8863.0,6018.0,4660.0,2637.0,151.0,2791.0,3104.0,456.0,24684.0,3085.0
gRNA_CDK19_targ_6753,CDK19,2652.0,1979.0,10222.0,930.0,3634.0,947.0,115.0,64.0,61.0,432.0,1428.0,1313.0
gRNA_CDK19_targ_6754,CDK19,5246.0,9171.0,18882.0,6367.0,6265.0,2860.0,951.0,2839.0,5594.0,2278.0,26903.0,7590.0
gRNA_CDK19_targ_6755,CDK19,1974.0,2864.0,12312.0,3304.0,5666.0,1684.0,401.0,106.0,474.0,701.0,1461.0,575.0
gRNA_CDK19_targ_6756,CDK19,1570.0,3538.0,7752.0,2154.0,3598.0,927.0,180.0,1046.0,3099.0,50.0,1567.0,1229.0
gRNA_CDK19_targ_6757,CDK19,1308.0,5429.0,3805.0,2797.0,4690.0,2376.0,70.0,190.0,1149.0,226.0,2272.0,3053.0
gRNA_CDK19_targ_6758,CDK19,1783.0,2761.0,4387.0,1068.0,1963.0,102.0,33.0,30.0,148.0,750.0,57.0,9.0
gRNA_CDK19_targ_6759,CDK19,860.0,4183.0,6733.0,2114.0,2912.0,336.0,302.0,361.0,1363.0,238.0,5233.0,1309.0
gRNA_CDK19_targ_6760,CDK19,589.0,1011.0,4109.0,1077.0,1809.0,55.0,75.0,97.0,16.0,10.0,5528.0,65.0
gRNA_CDK19_targ_6761,CDK19,958.0,4247.0,7666.0,791.0,6704.0,277.0,157.0,126.0,484.0,662.0,4835.0,82.0
gRNA_CDK19_targ_6762,CDK19,1025.0,6517.0,7229.0,507.0,5325.0,1139.0,31.0,803.0,564.0,61.0,17403.0,344.0
gRNA_CDK19_targ_6763,CDK19,3887.0,9858.0,8623.0,5499.0,8959.0,2289.0,618.0,1223.0,2180.0,1272.0,4825.0,2539.0
gRNA_CDK19_targ_6764,CDK19,2873.0,10018.0,9814.0,3635.0,15157.0,4707.0,1131.0,352.0,1438.0,2828.0,7906.0,1939.0
gRNA_CDK19_targ_6765,CDK19,9620.0,17015.0,29111.0,14034.0,18138.0,6568.0,1963.0,2676.0,6253.0,26663.0,9836.0,16345.0
gRNA_CDK19_targ_6766,CDK19,5902.0,16517.0,26786.0,11192.0,20607.0,6303.0,2847.0,10697.0,5189.0,15520.0,45665.0,18474.0
gRNA_CDK19_targ_6767,CDK19,2876.0,2104.0,6047.0,2163.0,7541.0,3652.0,2491.0,653.0,588.0,3132.0,3927.0,4783.0
gRNA_CDK19_targ_6768,CDK19,6814.0,7420.0,23252.0,10812.0,10852.0,9746.0,878.0,3546.0,10197.0,4645.0,26433.0,31990.0
gRNA_CDK19_targ_6769,CDK19,1685.0,2939.0,5284.0,3212.0,5618.0,2936.0,406.0,63.0,424.0,68.0,1136.0,881.0
gRNA_CDK19_targ_6770,CDK19,7867.0,15802.0,22717.0,13832.0,26375.0,7738.0,1996.0,2739.0,4565.0,3764.0,12053.0,7640.0
gRNA_CDK19_targ_6771,CDK19,7369.0,7199.0,9367.0,5779.0,9473.0,4907.0,1160.0,4270.0,1119.0,15060.0,3496.0,2279.0
gRNA_CDK19_targ_6772,CDK19,5114.0,13081.0,17538.0,8098.0,15844.0,5636.0,2072.0,2671.0,2159.0,1668.0,5194.0,7378.0
gRNA_CDK19_targ_6773,CDK19,6638.0,8385.0,19443.0,7036.0,8492.0,4183.0,1186.0,4363.0,2307.0,5004.0,12522.0,9070.0
gRNA_CDK19_targ_6774,CDK19,2272.0,11446.0,7239.0,2052.0,7191.0,3232.0,51.0,490.0,1609.0,239.0,4519.0,2657.0
gRNA_CDK19_targ_6775,CDK19,828.0,2163.0,4532.0,2521.0,3012.0,467.0,576.0,709.0,466.0,13.0,4772.0,157.0
gRNA_CDK19_targ_6776,CDK19,6092.0,8672.0,12509.0,3100.0,14779.0,3176.0,418.0,2346.0,1704.0,2942.0,15532.0,712.0
gRNA_CDK19_targ_6777,CDK19,4653.0,8548.0,19963.0,4996.0,10783.0,7402.0,3103.0,654.0,9521.0,8113.0,16086.0,14254.0
gRNA_CDK19_targ_6778,CDK19,6989.0,11345.0,19194.0,12979.0,14087.0,5392.0,4150.0,3212.0,3136.0,4150.0,10353.0,4250.0
gRNA_CDK19_targ_6779,CDK19,1823.0,4197.0,6510.0,2366.0,2496.0,934.0,536.0,490.0,196.0,3979.0,21922.0,492.0
gRNA_CDK19_targ_6780,CDK19,4550.0,12546.0,18769.0,3851.0,15117.0,2502.0,2259.0,1242.0,12271.0,7115.0,21280.0,9647.0
gRNA_CDK19_targ_6781,CDK19,1117.0,3191.0,3971.0,1690.0,3017.0,636.0,1496.0,520.0,725.0,196.0,1465.0,153.0
gRNA_CDK19_targ_6782,CDK19,1775.0,8331.0,12129.0,6417.0,7126.0,1786.0,444.0,1703.0,4064.0,3349.0,3661.0,2773.0
gRNA_CDK19_targ_6783,CDK19,3509.0,5106.0,10939.0,4469.0,14614.0,3810.0,656.0,1418.0,5405.0,3671.0,2676.0,1770.0
gRNA_CDK19_targ_6784,CDK19,1936.0,2186.0,5822.0,2071.0,4916.0,3286.0,201.0,349.0,4373.0,818.0,5409.0,169.0
gRNA_CDK19_targ_6785,CDK19,2238.0,1527.0,5896.0,784.0,5545.0,384.0,314.0,38.0,935.0,22.0,4965.0,705.0
gRNA_CDK19_targ_6786,CDK19,3050.0,3349.0,14189.0,5502.0,8801.0,2909.0,1677.0,104.0,1726.0,2064.0,7870.0,5557.0
gRNA_CDK19_targ_6787,CDK19,11412.0,10601.0,13736.0,8178.0,13191.0,11361.0,1183.0,1736.0,6135.0,2848.0,11681.0,12956.0
gRNA_CDK19_targ_6788,CDK19,722.0,2634.0,5049.0,2059.0,1791.0,265.0,115.0,17.0,725.0,69.0,721.0,16.0
gRNA_CDK19_targ_6789,CDK19,2093.0,4511.0,10015.0,2106.0,6587.0,4758.0,344.0,951.0,1029.0,53.0,8722.0,202.0
gRNA_CDK19_targ_6790,CDK19,7889.0,8472.0,14098.0,10637.0,11887.0,4686.0,1780.0,4596.0,2186.0,5114.0,10524.0,1035.0
gRNA_CDK19_targ_6791,CDK19,5600.0,12056.0,18826.0,10965.0,12868.0,4053.0,1978.0,5008.0,9897.0,4531.0,13991.0,13589.0
gRNA_CDK19_targ_6792,CDK19,10457.0,25665.0,35266.0,21106.0,30708.0,7794.0,9868.0,7178.0,14804.0,12262.0,50276.0,40673.0
gRNA_CDK19_targ_6793,CDK19,17614.0,20534.0,28543.0,15036.0,34743.0,8523.0,8589.0,11921.0,12894.0,2507.0,43670.0,16656.0
gRNA_CDK19_targ_6794,CDK19,7623.0,14344.0,25253.0,8557.0,6600.0,6156.0,3027.0,4256.0,11579.0,2133.0,12221.0,2650.0
gRNA_CDK19_targ_6795,CDK19,1203.0,1413.0,9420.0,6192.0,1928.0,2341.0,187.0,916.0,610.0,122.0,4902.0,603.0
gRNA_CDK19_targ_6796,CDK19,2117.0,6635.0,9841.0,6420.0,6588.0,1192.0,91.0,831.0,1752.0,2779.0,931.0,5316.0
gRNA_CDK19_targ_6797,CDK19,4421.0,8757.0,10443.0,6046.0,6652.0,2198.0,1508.0,106.0,1924.0,754.0,12255.0,8890.0
gRNA_CDK19_targ_6798,CDK19,10316.0,7169.0,18580.0,7061.0,7685.0,5735.0,2205.0,3704.0,7671.0,7504.0,14341.0,13484.0
gRNA_CDK19_targ_6799,CDK19,1175.0,6616.0,1621.0,4369.0,7393.0,3985.0,2793.0,2527.0,2664.0,5007.0,5847.0,5580.0
gRNA_CDK19_targ_6800,CDK19,3655.0,2644.0,11061.0,4916.0,9150.0,1568.0,1246.0,1140.0,4694.0,806.0,5350.0,4933.0
gRNA_CDK19_targ_6801,CDK19,4731.0,4729.0,34706.0,7350.0,14870.0,5729.0,1605.0,5503.0,914.0,1155.0,14076.0,4722.0
gRNA_CDK19_targ_6802,CDK19,2962.0,5489.0,10495.0,1839.0,4916.0,2209.0,220.0,3534.0,1754.0,863.0,9587.0,2692.0
gRNA_CDK19_targ_6803,CDK19,13082.0,18039.0,27504.0,10958.0,18537.0,6368.0,6421.0,8698.0,6080.0,3834.0,9015.0,1612.0
gRNA_CDK19_targ_6804,CDK19,6761.0,12877.0,19971.0,9437.0,13249.0,7316.0,18285.0,3911.0,8920.0,4085.0,45703.0,3024.0
gRNA_CDK19_targ_6805,CDK19,4224.0,8948.0,11754.0,3520.0,15629.0,3982.0,1723.0,1689.0,3661.0,2320.0,16897.0,2528.0
gRNA_CDK19_targ_6806,CDK19,14118.0,11081.0,32309.0,12387.0,18024.0,9196.0,2231.0,2518.0,8351.0,4721.0,40142.0,28499.0
gRNA_CDK19_targ_6807,CDK19,3824.0,12898.0,14734.0,6091.0,16946.0,6779.0,4897.0,1629.0,6484.0,3410.0,9771.0,7556.0
gRNA_CDK19_targ_6808,CDK19,2929.0,8999.0,13815.0,6088.0,5574.0,2827.0,1207.0,248.0,6201.0,1051.0,6975.0,3114.0
gRNA_CDK19_targ_6809,CDK19,6695.0,6203.0,18367.0,9339.0,11000.0,4688.0,3415.0,4596.0,2911.0,934.0,13334.0,5576.0
gRNA_CDK19_targ_6810,CDK19,10251.0,20113.0,27958.0,23808.0,17971.0,9426.0,1799.0,3205.0,6232.0,3396.0,14350.0,12594.0
gRNA_CDK19_targ_6811,CDK19,8031.0,23969.0,37423.0,17676.0,29397.0,10595.0,5848.0,13149.0,7433.0,2547.0,23906.0,17236.0
gRNA_CDK19_targ_6812,CDK19,4211.0,8023.0,20361.0,9237.0,21746.0,5102.0,3972.0,3919.0,6207.0,3252.0,24895.0,5498.0
gRNA_CDK19_targ_6813,CDK19,11768.0,18865.0,37579.0,9573.0,24105.0,7528.0,4331.0,5005.0,10253.0,13820.0,13961.0,2524.0
gRNA_CDK19_targ_6814,CDK19,2898.0,4500.0,14738.0,2384.0,7871.0,1956.0,452.0,1108.0,2107.0,840.0,18383.0,4051.0
gRNA_CDK19_targ_6815,CDK19,1615.0,960.0,3361.0,1684.0,707.0,349.0,415.0,204.0,447.0,465.0,8783.0,156.0
gRNA_CDK19_targ_6816,CDK19,1593.0,1539.0,3332.0,451.0,3058.0,471.0,45.0,160.0,97.0,81.0,13246.0,241.0
gRNA_CDK19_targ_6817,CDK19,2528.0,2113.0,5292.0,1161.0,1068.0,288.0,42.0,144.0,52.0,292.0,6899.0,662.0
gRNA_CDK19_targ_6818,CDK19,747.0,834.0,10106.0,375.0,1727.0,252.0,86.0,87.0,132.0,21.0,2468.0,767.0
gRNA_CDK19_targ_6819,CDK19,1748.0,8517.0,13168.0,1242.0,9667.0,1462.0,462.0,1580.0,510.0,1249.0,9944.0,313.0
gRNA_CDK19_targ_6820,CDK19,3005.0,17278.0,18565.0,6643.0,13373.0,1790.0,950.0,5714.0,3791.0,827.0,14172.0,14866.0
gRNA_CDK19_targ_6821,CDK19,2642.0,1697.0,9882.0,2496.0,2081.0,1633.0,283.0,429.0,844.0,1300.0,3415.0,630.0
gRNA_CDK19_targ_6822,CDK19,4797.0,9663.0,23050.0,8350.0,16323.0,2757.0,1809.0,2369.0,3827.0,2485.0,14193.0,8067.0
gRNA_CDK19_targ_6823,CDK19,3770.0,5681.0,18014.0,6854.0,15125.0,12243.0,3124.0,3085.0,3353.0,15901.0,5738.0,10011.0
gRNA_CDK19_targ_6824,CDK19,982.0,1383.0,4991.0,1925.0,4441.0,400.0,22.0,2256.0,1983.0,116.0,4796.0,4345.0
gRNA_CDK19_targ_6825,CDK19,779.0,2260.0,7326.0,2573.0,3046.0,733.0,130.0,803.0,934.0,1787.0,2748.0,76.0
gRNA_CDK19_targ_6826,CDK19,6523.0,11017.0,27346.0,5670.0,10837.0,8053.0,204.0,2976.0,4063.0,2595.0,23951.0,8820.0
gRNA_CDK19_targ_6827,CDK19,6151.0,18255.0,29665.0,12731.0,15925.0,7732.0,5477.0,1202.0,6423.0,5834.0,12875.0,6380.0
gRNA_CDK19_targ_6828,CDK19,4542.0,8882.0,15262.0,4585.0,7776.0,2583.0,5390.0,1666.0,5289.0,1600.0,21888.0,625.0
gRNA_CDK19_targ_6829,CDK19,2550.0,4481.0,10765.0,5414.0,2881.0,4660.0,600.0,1093.0,1683.0,2173.0,2890.0,5643.0
gRNA_CDK19_targ_6830,CDK19,10473.0,29082.0,31892.0,13795.0,29117.0,10711.0,6759.0,13409.0,8029.0,3428.0,32118.0,6263.0
gRNA_CDK19_targ_6831,CDK19,8252.0,6942.0,12893.0,8374.0,17791.0,2518.0,4208.0,4738.0,3240.0,2076.0,12726.0,10292.0
gRNA_CDK19_targ_6832,CDK19,6292.0,14803.0,18171.0,5934.0,14899.0,4009.0,1166.0,6608.0,3553.0,11568.0,12825.0,2154.0
gRNA_CDK19_targ_6833,CDK19,2247.0,4289.0,9362.0,2209.0,4846.0,1008.0,1188.0,1503.0,1100.0,219.0,5573.0,367.0
gRNA_CDK19_targ_6834,CDK19,5452.0,3986.0,14973.0,7451.0,8855.0,3620.0,3398.0,3817.0,1490.0,622.0,6596.0,1354.0
gRNA_CDK19_targ_6835,CDK19,12250.0,22325.0,35408.0,12281.0,30173.0,13641.0,4442.0,4270.0,10409.0,12993.0,30167.0,5794.0
gRNA_CDK19_targ_6836,CDK19,11016.0,13767.0,34777.0,11594.0,20242.0,2688.0,8581.0,799.0,4520.0,13193.0,7605.0,7454.0
gRNA_CDK19_targ_6837,CDK19,4215.0,8602.0,16688.0,4720.0,7946.0,2263.0,1461.0,726.0,1712.0,227.0,30906.0,5437.0
gRNA_CDK19_targ_6838,CDK19,503.0,3520.0,5288.0,2952.0,3921.0,2210.0,62.0,463.0,206.0,255.0,7862.0,934.0
gRNA_CDK19_targ_6839,CDK19,2802.0,4725.0,13971.0,3393.0,11710.0,1206.0,3812.0,319.0,2562.0,46.0,9168.0,2745.0
gRNA_CDK19_targ_6840,CDK19,6881.0,9761.0,18356.0,8591.0,16498.0,3757.0,706.0,3480.0,4108.0,2048.0,10481.0,2755.0
gRNA_CDK19_targ_6841,CDK19,2839.0,10760.0,23556.0,8624.0,15386.0,5142.0,4994.0,4222.0,13346.0,3064.0,7910.0,35397.0
gRNA_CDK19_targ_6842,CDK19,3196.0,4112.0,5985.0,1859.0,1111.0,582.0,375.0,1175.0,2030.0,863.0,4009.0,4350.0
gRNA_CDK19_targ_6843,CDK19,5637.0,13052.0,34439.0,11420.0,17665.0,5917.0,3095.0,1125.0,4042.0,886.0,12404.0,8192.0
gRNA_CDK19_targ_6844,CDK19,5090.0,6553.0,12140.0,3417.0,10644.0,4419.0,460.0,6435.0,3037.0,3309.0,7377.0,5021.0
gRNA_CDK19_targ_6845,CDK19,5008.0,11488.0,13608.0,9197.0,11145.0,9182.0,1757.0,3835.0,8441.0,4937.0,12265.0,11811.0
gRNA_CDK19_targ_6846,CDK19,6899.0,5960.0,12362.0,7437.0,20800.0,5804.0,2123.0,4252.0,2538.0,4015.0,20972.0,21801.0
gRNA_CDK19_targ_6847,CDK19,5510.0,5365.0,12293.0,4941.0,8124.0,4853.0,1137.0,3720.0,1086.0,1128.0,14500.0,412.0
gRNA_CDK19_targ_6848,CDK19,4975.0,14018.0,20230.0,5072.0,10939.0,2923.0,1067.0,3788.0,3128.0,1503.0,16890.0,5803.0
gRNA_CDK19_targ_6849,CDK19,2180.0,3577.0,5386.0,1913.0,2714.0,545.0,638.0,863.0,638.0,74.0,2766.0,4223.0
gRNA_CDK19_targ_6850,CDK19,4879.0,2768.0,11361.0,1926.0,9728.0,2758.0,339.0,693.0,263.0,123.0,4693.0,1719.0
gRNA_CDK19_targ_6851,CDK19,1667.0,5657.0,10019.0,3212.0,6782.0,1149.0,684.0,1791.0,1075.0,139.0,4281.0,394.0
gRNA_CDK19_targ_6852,CDK19,979.0,1669.0,5402.0,4313.0,6305.0,315.0,535.0,1223.0,2796.0,127.0,33465.0,1290.0
gRNA_CDK19_targ_6853,CDK19,3047.0,3602.0,8911.0,1720.0,7032.0,1918.0,195.0,906.0,1853.0,4288.0,3072.0,399.0
gRNA_CDK19_targ_6854,CDK19,2712.0,4012.0,9971.0,2152.0,3555.0,3790.0,1447.0,449.0,3899.0,10178.0,5374.0,1763.0
gRNA_CDK19_targ_6855,CDK19,5288.0,4230.0,15314.0,11655.0,13434.0,3162.0,1080.0,1707.0,1851.0,1522.0,5420.0,3608.0
gRNA_CDK19_targ_6856,CDK19,1713.0,4833.0,14106.0,4349.0,6111.0,2953.0,650.0,732.0,596.0,885.0,14433.0,244.0
gRNA_CDK19_targ_6857,CDK19,2787.0,8582.0,13393.0,6043.0,6888.0,2073.0,3872.0,700.0,2088.0,720.0,36494.0,1385.0
gRNA_CDK19_targ_6858,CDK19,2321.0,5276.0,9057.0,2725.0,5333.0,1014.0,340.0,1761.0,977.0,1254.0,5434.0,1527.0
gRNA_CDK19_targ_6859,CDK19,873.0,3784.0,3945.0,1662.0,4436.0,350.0,82.0,241.0,375.0,737.0,12778.0,230.0
gRNA_CDK19_targ_6860,CDK19,2412.0,4854.0,11449.0,4394.0,10270.0,2505.0,287.0,546.0,739.0,386.0,13543.0,1265.0
gRNA_CDK19_targ_6861,CDK19,185.0,764.0,3249.0,373.0,2573.0,180.0,12.0,17.0,18.0,4147.0,1983.0,23.0
gRNA_CDK19_targ_6862,CDK19,192.0,62.0,548.0,13.0,151.0,28.0,1.0,31.0,2.0,4.0,436.0,57.0
gRNA_CDK19_targ_6863,CDK19,3951.0,6621.0,12241.0,6182.0,6810.0,1520.0,1121.0,1083.0,5226.0,116.0,9886.0,1822.0
gRNA_CDK19_targ_6864,CDK19,6861.0,6672.0,11431.0,7125.0,9161.0,4721.0,1625.0,3047.0,1165.0,3901.0,7547.0,7840.0
gRNA_CDK19_targ_6865,CDK19,3685.0,9895.0,8590.0,4440.0,13751.0,4541.0,304.0,2223.0,4136.0,1359.0,12470.0,3561.0
gRNA_CDK19_targ_6866,CDK19,6709.0,5262.0,17752.0,9961.0,12825.0,8873.0,590.0,3323.0,4802.0,3626.0,5973.0,2628.0
gRNA_CDK19_targ_6867,CDK19,4101.0,9805.0,13788.0,7560.0,11127.0,3205.0,539.0,1288.0,3610.0,184.0,2111.0,1050.0
gRNA_CDK19_targ_6868,CDK19,2200.0,8546.0,12354.0,3137.0,10416.0,13846.0,5150.0,563.0,4811.0,878.0,16431.0,9457.0
gRNA_CDK19_targ_6869,CDK19,3958.0,6631.0,9888.0,5908.0,8582.0,2882.0,2566.0,305.0,3940.0,2472.0,11301.0,3513.0
gRNA_CDK19_targ_6870,CDK19,5174.0,11484.0,19764.0,7878.0,12411.0,3749.0,736.0,951.0,4858.0,6110.0,10706.0,4848.0
gRNA_CDK19_targ_6871,CDK19,5645.0,7050.0,11916.0,2952.0,14560.0,3445.0,610.0,3816.0,4767.0,677.0,41885.0,27010.0
gRNA_CDK19_targ_6872,CDK19,14675.0,16905.0,52187.0,26592.0,39962.0,22904.0,8091.0,7439.0,22548.0,30640.0,25071.0,19858.0
gRNA_CDK19_targ_6873,CDK19,8886.0,14270.0,19874.0,8934.0,17586.0,6089.0,8077.0,8154.0,9770.0,26090.0,24688.0,9978.0
gRNA_CDK19_targ_6874,CDK19,14934.0,20393.0,27884.0,24008.0,35772.0,17764.0,31716.0,22236.0,17730.0,13774.0,27470.0,16003.0
gRNA_CDK19_targ_6875,CDK19,7259.0,18507.0,32615.0,11480.0,21984.0,13048.0,5449.0,7593.0,6538.0,26501.0,7664.0,23316.0
gRNA_CDK19_targ_6876,CDK19,2695.0,6571.0,16658.0,5226.0,9938.0,5938.0,2177.0,3770.0,12877.0,936.0,10951.0,10286.0
gRNA_CDK19_targ_6877,CDK19,13089.0,24854.0,37441.0,16764.0,23143.0,25379.0,16540.0,10430.0,26055.0,34651.0,40183.0,32653.0
gRNA_CDK19_targ_6878,CDK19,3954.0,11757.0,17250.0,6760.0,4869.0,4280.0,710.0,277.0,12806.0,5712.0,9562.0,3283.0
gRNA_CDK19_targ_6879,CDK19,6818.0,12491.0,24261.0,8088.0,16561.0,5534.0,2022.0,1235.0,7494.0,10202.0,17430.0,17474.0
gRNA_CDK19_targ_6880,CDK19,6692.0,6980.0,17887.0,4612.0,8270.0,3943.0,398.0,648.0,1979.0,1629.0,6659.0,3266.0
gRNA_CDK19_targ_6881,CDK19,6576.0,6502.0,13883.0,11230.0,15395.0,4566.0,3778.0,7826.0,2376.0,2970.0,3384.0,42742.0
gRNA_CDK19_targ_6882,CDK19,10085.0,12613.0,17182.0,7127.0,11668.0,5158.0,2770.0,2584.0,3943.0,3864.0,15790.0,6596.0
gRNA_CDK19_targ_6883,CDK19,7907.0,15109.0,17216.0,13934.0,25309.0,20452.0,9978.0,7527.0,4788.0,45013.0,6756.0,8399.0
gRNA_CDK19_targ_6884,CDK19,3201.0,6375.0,21562.0,9047.0,10789.0,2697.0,3980.0,7567.0,3620.0,4449.0,8182.0,7959.0
gRNA_CDK19_targ_6885,CDK19,15087.0,11783.0,31889.0,15128.0,17857.0,7741.0,1923.0,3828.0,8903.0,6072.0,32488.0,17282.0
gRNA_CDK19_targ_6886,CDK19,3992.0,3513.0,11183.0,7801.0,11708.0,9394.0,1382.0,1265.0,13116.0,508.0,16571.0,25736.0
gRNA_CDK19_targ_6887,CDK19,16425.0,12741.0,23323.0,12995.0,19300.0,17579.0,12286.0,4630.0,9978.0,35374.0,22669.0,11615.0
gRNA_CDK19_targ_6888,CDK19,3354.0,4039.0,14654.0,4949.0,14725.0,4805.0,1424.0,1174.0,570.0,1386.0,11861.0,4403.0
gRNA_CDK19_targ_6889,CDK19,3297.0,11298.0,18263.0,5858.0,11983.0,7438.0,1062.0,3421.0,6909.0,1038.0,13944.0,2342.0
gRNA_CDK19_targ_6890,CDK19,3473.0,2812.0,9967.0,7998.0,11065.0,7136.0,1535.0,2000.0,2728.0,333.0,12474.0,18223.0
gRNA_CDK19_targ_6891,CDK19,12509.0,14186.0,29912.0,11325.0,27931.0,4882.0,2657.0,3744.0,4425.0,3704.0,32387.0,6311.0
gRNA_CDK19_targ_6892,CDK19,5486.0,3798.0,16489.0,8208.0,14451.0,4485.0,2579.0,1795.0,4443.0,2566.0,8938.0,7852.0
gRNA_CDK19_targ_6893,CDK19,5842.0,3148.0,10727.0,5611.0,3662.0,6326.0,2125.0,1496.0,1461.0,10906.0,6968.0,316.0
gRNA_CDK19_targ_6894,CDK19,1782.0,3655.0,3648.0,3967.0,5097.0,1122.0,373.0,247.0,741.0,223.0,13060.0,283.0
gRNA_CDK19_targ_6895,CDK19,5052.0,4877.0,5859.0,4945.0,20955.0,6770.0,388.0,3501.0,3283.0,258.0,3763.0,888.0
gRNA_CDK19_targ_6896,CDK19,1802.0,2877.0,6162.0,2339.0,11432.0,3295.0,469.0,849.0,1670.0,105.0,4766.0,696.0
gRNA_CDK19_targ_6897,CDK19,13930.0,11845.0,30439.0,16076.0,12098.0,3567.0,388.0,3003.0,9617.0,7659.0,38404.0,9974.0
gRNA_CDK19_targ_6898,CDK19,2658.0,4975.0,13349.0,6558.0,15594.0,2914.0,839.0,1862.0,1075.0,1636.0,12259.0,476.0
gRNA_CDK19_targ_6899,CDK19,10165.0,5070.0,12998.0,6659.0,11544.0,8011.0,3578.0,5280.0,3619.0,9554.0,27001.0,7210.0
gRNA_CDK19_targ_6900,CDK19,4998.0,10666.0,20164.0,4229.0,10393.0,5251.0,3262.0,5627.0,7619.0,3130.0,15400.0,15889.0
gRNA_CDK19_targ_6901,CDK19,2032.0,3517.0,9988.0,7661.0,12463.0,2184.0,249.0,3018.0,991.0,1324.0,3468.0,1987.0
gRNA_CDK19_targ_6902,CDK19,3356.0,3580.0,9805.0,5140.0,8476.0,1069.0,329.0,1517.0,761.0,2066.0,2760.0,1772.0
gRNA_CDK19_targ_6903,CDK19,5687.0,7952.0,8288.0,2053.0,6491.0,2146.0,1784.0,649.0,3333.0,280.0,5680.0,4517.0
gRNA_CDK19_targ_6904,CDK19,2784.0,5680.0,6973.0,5330.0,9823.0,1933.0,313.0,314.0,979.0,797.0,7860.0,6036.0
gRNA_CDK19_targ_6905,CDK19,7314.0,9127.0,11763.0,2940.0,6507.0,1454.0,1937.0,1742.0,1567.0,4663.0,12860.0,2767.0
gRNA_CDK19_targ_6906,CDK19,2869.0,11162.0,12417.0,6450.0,8422.0,3305.0,340.0,1810.0,1361.0,7502.0,4345.0,2171.0
gRNA_CDK19_targ_6907,CDK19,7209.0,9889.0,14232.0,9497.0,16093.0,2891.0,1197.0,3373.0,6907.0,2927.0,29782.0,6991.0
gRNA_CDK19_targ_6908,CDK19,7319.0,5451.0,10336.0,5142.0,5348.0,2655.0,317.0,373.0,3250.0,1277.0,4488.0,2999.0
gRNA_CDK19_targ_6909,CDK19,5719.0,11842.0,14842.0,13146.0,8522.0,6413.0,1004.0,6626.0,6147.0,2067.0,32963.0,6107.0
gRNA_CDK19_targ_6910,CDK19,8240.0,12005.0,21476.0,11909.0,9785.0,4082.0,2159.0,3719.0,6562.0,7508.0,16734.0,3116.0
